time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
11.889002045,842358329858407527,842358331463982396,7,8,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,206.0,863.0,-512.0
11.907891161,842358329877296643,842358331463982396,7,9,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,207.0,864.0,-515.0
11.926780277,842358329896185759,842358331463982396,7,10,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,205.0,873.0,-510.0
11.945669393,842358329915074875,842358331463982396,7,11,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,202.0,870.0,-507.0
11.964558509,842358329933963991,842358331463982396,7,12,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,199.0,876.0,-507.0
11.983447625,842358329952853107,842358331463982396,7,13,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,189.0,875.0,-507.0
12.002336742,842358329971742224,842358331463982396,7,14,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,191.0,874.0,-504.0
12.021225858,842358329990631340,842358331463982396,7,15,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,189.0,875.0,-505.0
12.040114974,842358330009520456,842358331463982396,7,16,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,189.0,886.0,-507.0
12.05900409,842358330028409572,842358331463982396,7,17,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,192.0,878.0,-503.0
12.077893206,842358330047298688,842358331463982396,7,18,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,187.0,878.0,-507.0
12.096782322,842358330066187804,842358331463982396,7,19,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,187.0,875.0,-502.0
12.115671438,842358330085076920,842358331463982396,7,20,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,180.0,880.0,-501.0
12.134560554,842358330103966036,842358331463982396,7,21,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,179.0,880.0,-508.0
